SUBJECT,COURSENO,SECTIONNO,TITLE,FACULTY,CREDITS,INSTRUCTORFULLNAME,PARTOFTERM,COREQUISITE,PREREQUISITE,DESCRIPTION,SCHEDULEFORPRINT
CSC,393,A,Spring Framework ile Backend Uygulamaları Geliştirmek (Sertifika Seçmeli),Mühendislik Fakültesi,4,ESMA MERAL,UG Tam,,(CS 102 or CS 105) and SEC 201,,"Pazartesi | 15:40 - 18:30
"
CSC,399,A,Haberleşme Güvenliği (Sertifika Seçmeli),Mühendislik Fakültesi,4,HACI HAKAN KILINÇ,UG Tam,,SEC 201 and (CS 100 or CS 101 or CS 103 or CS 104),,"Cuma | 09:40 - 12:30
"
EE,101,A,Elektrik Elektronik Mühendisliğine Giriş,Mühendislik Fakültesi,2,GÖKTÜRK POYRAZOĞLU,UG Tam,,,"Öğrenciler, EE müfredatındaki dersler ile birlikte meslekleri hakkında genel bir bakış edineceklerdir. Temel EE mühendislik problemlerini analiz edecek ve çözeceklerdir. Konular arasında mühendislik hesaplaması, lineer cebir, olasılık ve istatistik, dijital sistemler, devre analizi, sinyal işleme, iletişim sistemleri, gömülü sistemler, elektromanyetizma, güç sistemleri ve optik yer almaktadır.","Pazartesi | 10:40 - 12:30
"
EE,201,A,Sinyaller ve Sistemler,Mühendislik Fakültesi,6,EVŞEN YANMAZ ADAM,UG Tam,MATH 212,,"Topics include basic continuous and discrete time signals and systems, linear time invariant systems, Fourier analysis for continuous and discrete time signals and systems, filtering and modulation, sampling and aliasing, and Laplace and z-transform.","Perşembe | 11:40 - 14:30
"
EE,202,A,Devre Analizi,Mühendislik Fakültesi,6,UMUT BAŞARAN,UG Tam,EE 202L,MATH 211 and PHYS102,"Basic circuit concepts (Voltage, Current, Node, Mesh, Measurement Units), Basic circuit analysis methods (Node voltage analysis, Mesh current analysis), Circuit elements, Active sources and active circuits, operational amplifiers, time varying signals, capacitors, inductors, first and second order circuits, circuit analysis using Laplace transform.","Salı | 08:40 - 10:30
Çarşamba | 08:40 - 10:30
"
EE,202L,A,Devre Analizi - Lab.,Mühendislik Fakültesi,0,UMUT BAŞARAN,UG Tam,EE 202,,,"Cuma | 14:40 - 17:30
"
EE,203,A,Sayısal Sistemler,Mühendislik Fakültesi,6,İLKER HAMZAOĞLU,UG Tam,EE 203L,,"This course teaches the basics of digital logic design but yet emphasizes high-level aspects of ""digital systems design"" -- as the word ""systems"" in the course name implies. In that context, it is critical to understand analog versus digital, sensors, system I/O, waveforms, timing, area, power, and cost issues. As modern digital design problems are large, they can only be addressed with a scalable hence language based approach. In this course, we write digital designs in Verilog language (similar to C) for the most part and map them to FPGAs. In the lab, we also implement digital circuits with discrete components – the traditional way, in addition to Verilog on FPGAs.","Salı | 11:40 - 14:30
"
EE,203L,A,Sayısal Sistemler - Lab.,Mühendislik Fakültesi,0,İLKER HAMZAOĞLU,UG Tam,EE 203,,,"Perşembe | 08:40 - 11:30
"
EE,203L,B,Sayısal Sistemler - Lab.,Mühendislik Fakültesi,0,İLKER HAMZAOĞLU,UG Tam,EE 203,,,"Cuma | 08:40 - 11:30
"
EE,203L,C,Sayısal Sistemler - Lab.,Mühendislik Fakültesi,0,İLKER HAMZAOĞLU,UG Tam,EE 203,,,"Perşembe | 15:40 - 18:30
"
EE,300,A,Staj I,Mühendislik Fakültesi,2,GÖKTÜRK POYRAZOĞLU,UG Tam,,SEC 201,This is the first of the practice course series. It consists of professional applications of electrical and electronics engineering.,
EE,301,A,Elektronik I,Mühendislik Fakültesi,6,KADİR DURAK,UG Tam,EE 301L,EE 202,,"Pazartesi | 13:40 - 16:30
"
EE,301L,A,Elektronik 1 - Lab.,Mühendislik Fakültesi,0,KADİR DURAK,UG Tam,EE 301,,,"Çarşamba | 12:40 - 15:30
"
EE,301L,B,Elektronik 1 - Lab.,Mühendislik Fakültesi,0,KADİR DURAK,UG Tam,EE 301,,,"Perşembe | 11:40 - 14:30
"
EE,301L,C,Elektronik 1 - Lab.,Mühendislik Fakültesi,0,KADİR DURAK,UG Tam,EE 301,,,"Salı | 08:40 - 11:30
"
EE,303,A,Güç Sistemlerinin Temelleri,Mühendislik Fakültesi,6,GÖKTÜRK POYRAZOĞLU,UG Tam,,EE 202 and (CS 110 or CS 102 or EE 101) and MATH 211 ,"Bu ders fazör, aktif ve reaktif güç kavramlarını, manyetik devreleri,  transformatör, iletim sistem admitansı ve iletim ağı, güç akış sistemleri, güç şebekesinin ekonomik yönetimi, ve güç şebekesi istikrarı konularını kapsamaktadır.","Salı | 11:40 - 14:30
"
EE,341,A,Haberleşme Sistemlerinin Temelleri,Mühendislik Fakültesi,6,EVŞEN YANMAZ ADAM,UG Tam,"EE 201, EE 341L",MATH 217 ve MATH 211,"Analog ve sayısal haberleşme sistemlerinin matematiksel modellenmesi, modülasyon tekniklerinin sınıflandırılması, genlik modülasyonu, açı modülasyonu, genlik kaydırmalı anahtarlama (ASK), faz kaydırmalı anahtarlama (PSK), dörtlü genlik modülasyonu (QAM), frekans kaydırmalı anahtarlama (FSK), gürültü ortamında analog ve sayısal haberleşme sistemlerinin başarımı, analog-sayısal çevrim, temelbant ve bantgeçiren kanallarda sayısal iletim ve alış.","Pazartesi | 09:40 - 12:30
"
EE,341L,A,Haberleşme Sistemlerinin Temelleri - Lab.,Mühendislik Fakültesi,0,EVŞEN YANMAZ ADAM,UG Tam,EE 341,,,"Perşembe | 08:40 - 11:30
"
EE,341L,B,Haberleşme Sistemlerinin Temelleri - Lab.,Mühendislik Fakültesi,0,EVŞEN YANMAZ ADAM,UG Tam,EE 341,,,"Cuma | 15:40 - 18:30
"
EE,341L,C,Haberleşme Sistemlerinin Temelleri - Lab.,Mühendislik Fakültesi,0,EVŞEN YANMAZ ADAM,UG Tam,EE 341,,,"Çarşamba | 12:40 - 15:30
"
EE,400,A,Staj II,Mühendislik Fakültesi,4,GÖKTÜRK POYRAZOĞLU,UG Tam,,SEC 201,This is the second of the practice course series. It consists of professional applications of electrical and electronics engineering.,
EE,401,A,Elektrik-Elektronik Mühendisliği Bitirme Projesi I,Mühendislik Fakültesi,4,ÇAĞATAY EDEMEN,UG Tam,,"(CS 101 or CS 103 or CS 104) and EE 201 and EE202 and EE 203 and EE204 and (EE 301, EE 321 or EE 341'den en az biri)","This is the first phase of a series of courses that will provide the students an opportunity to acquire the ability to design a complex system, process, equipment or product. Students work under the supervision of a faculty advisor to propose the design of a system/process/equipment.",
EE,402,A,Elektrik-Elektronik Mühendisliği Bitirme Projesi II,Mühendislik Fakültesi,4,ÇAĞATAY EDEMEN,UG Tam,,EE 401,"This is the second phase of senior project course that will gain students ability to design a complex system, process, device and product. Under the supervision of a faculty member, students demonstrate that they can implement the design to develop a system/process/device or product. ",
EE,421,A,Sayısal Görüntü İşleme,Mühendislik Fakültesi,6,ÇİĞDEM EROĞLU ERDEM,UG Tam,,EE 201 and (CS 100 or CS 101 or CS 103 or CS 104) and (MATH 211 or ME 214) and (MATH 217 or MATH 215) ,"Dersteki konular renk teorisi, insan görsel sistemi, örnekleme, Fourier analizi ve görüntü dönüştürmeleri; görüntüleri iyileştirme, süzgeçleme, onarma, bölütleme ve yeniden yapılandırmayı; ve görüntü kodlama ve sıkıştırmayı içerir.","Perşembe | 13:40 - 16:30
"
EE,423,A,Sinyal İşleme için Derin Öğrenme ,Mühendislik Fakültesi,6,CENK DEMİROĞLU,UG Tam,,EE 302 or CS 451 or CS 454 or CS 466,"Bu ders sinir ağlarının arkasındaki matematik ve bu matematiğin Python ile gerçeklenmesi, Pytorch yazılım çerçevesi kullanılarak gerçek-yaşam problemlerinin çözümü, modern sinir ağı mimarileri, hiper parametrelerin ayarlanması ve verimli gerçekleme teknikleri konularını içerir.","Pazartesi | 16:40 - 18:30
Salı | 15:40 - 16:30
"
EE,442,A,Sayısal Haberleşmeye Giriş,Mühendislik Fakültesi,6,MOHAMMED ELAMASSIE,UG Tam,,EE 341,"Mathematical modeling of digital communication systems, classification of digital modulation techniques, amplitude shift keying (ASK), phase shift keying (PSK), quadrature amplitude modulation  (QAM), frequency shift keying (FSK), optimum receiver design for additive white Gaussian noise (AWGN) channels, error rate performance of modulation techniques over AWGN channels, effect of intersymbol interference (ISI), receiver design for ISI channels.","Perşembe | 08:40 - 11:30
"
EE,462,A,HDL Tabanlı Sayısal Sistemler Tasarımı,Mühendislik Fakültesi,6,İLKER HAMZAOĞLU,UG Tam,EE 462L,EE 203,"This course makes an introduction to modern digital design, which is done through language based design entry. The language we use is Verilog. This course builds on top of Digital Systems course. This course has three parts, namely, intermediate level Verilog, RTL design targeted towards FPGA and verification, VLSI, and digital electronics at other levels (library level and board level).","Pazartesi | 15:40 - 18:30
"
EE,462L,A,HDL Tabanlı Sayısal Sistemler Tasarımı,Mühendislik Fakültesi,0,İLKER HAMZAOĞLU,UG Tam,EE 462,,,"Salı | 08:40 - 11:30
"
EE,491,A,Kontrol sistemleri,Mühendislik Fakültesi,6,HAMZA AHMED MOUSA MAKHAMREH HAMZA AHMED MOUSA MAKHAMREH,UG Tam,,EE 201 and MATH 212,"This course will cover the analysis and design of linear feedback control systems for command-following error, stability, and transient response specifications. Students will learn root-locus and frequency response design techniques using examples from a variety of fields. The emphasis is on topics such as feedback control, stability, transient response, root-locus and frequency response analysis of continuous-time control systems. ","Perşembe | 08:40 - 11:30
"
EE,497,A,Otomotiv Gömülü Yazılımına Giriş,Mühendislik Fakültesi,6,UMUT BAŞARAN,UG Tam,,CS 104 or CS 101,"Konular, otomotiv elektroniğinde güncel trendler (hibrit ve elektrikli araçlar), araç elektrik mimarileri, elektronik kontrol üniteleri, elektrikli çekiş invertörleri, batarya yönetim sistemleri (BMS), sensörler ve CAN/LIN iletişim ağları, sensör verilerini okuma yöntemleri, aktüatörleri kontrol etme yöntemleri, zamanlayıcıları ve kesintileri programlama, gereksinim mühendisliğinin temel ilkeleri, işlevsel güvenlik ve AUTOSAR yazılım mimarisini içerir.","Pazartesi | 08:40 - 11:30
"
EEC,394,A,Kablosuz İletişim Mühendisliği Teknolojileri,Mühendislik Fakültesi,4,MOHAMMED ELAMASSIE,UG Tam,,SEC 201 and EE 341,,"Cuma | 14:40 - 17:30
"
EEC,398,A,Sürdürülebilir Elektronik ve Döngüsel Ekonomi,Mühendislik Fakültesi,4,İSMAİL AKTÜRK,UG Tam,,SEC 201,"Ders kapsamında 6R ilkeleri (Yenileme, Geri Dönüşüm, Azaltma, Yeniden Kullanım, Güvenilirlik ve Onarım) ve bu ilkelerin sürdürülebilir teknoloji uygulamalarındaki önemi ele alınacaktır. Ayrıca teknoloji sektörünün çevresel etkilerinin analizi, ürün geliştirme ve yaşam döngüsü yönetiminde sürdürülebilir ve çevre dostu yaklaşımlar, döngüsel ekonomi prensipleri, kaynak verimliliğinde karşılaşılan temel zorluklar ve fırsatlar tartışılacaktır.","Çarşamba | 09:40 - 12:30
"
IE,201,A,Yöneylem Araştırması I,Mühendislik Fakültesi,6,MEHMET ÖNAL,UG Tam,IE 201R,MATH 211,"This course introduces Operations Research (OR) as a scientific approach to problem solving and covers some OR techniques in depth.  In particular, students learn how to formulate and solve a wide span of industrial engineering problems using Linear Programming (LP) and its applications.  Emphasis in given on the mathematical foundations of LP, LP duality, and sensitivity analysis.  Students get exposed to formulating and solving LP problems, and performing postoptimality analysis in a spreadsheet environment and also using special LP software.","Salı | 11:40 - 14:30
"
IE,201R,A,Yöneylem Araştırması I - Rec.,Mühendislik Fakültesi,0,MEHMET ÖNAL,UG Tam,IE 201,,,"Perşembe | 14:40 - 16:30
"
IE,203,A,Mühendislik Ekonomisi,Mühendislik Fakültesi,6,ALİ EKİCİ,UG Tam,IE 203R,,"The purpose of this course is to supplement engineering students with the knowledge and capability to perform economic analysis especially in the area of capital investment. Important economic concepts such as time value of money, interest rates and inflation will be discussed. Real life situations will be used for demonstration. By the end of the course, the students will be able to associate many problem settings with various types of engineering economic analysis models and will be able to investigate these problems, to formulate the problems using appropriate model structures, and to use software (Excel) to get a solution to the problem of interest.","Çarşamba | 08:40 - 11:30
"
IE,203R,A,Mühendislik Ekonomisi - Uygulama ,Mühendislik Fakültesi,0,ALİ EKİCİ,UG Tam,IE 203,,,"Perşembe | 14:40 - 16:30
"
IE,203R,B,Mühendislik Ekonomisi - Uygulama ,Mühendislik Fakültesi,0,ALİ EKİCİ,UG Tam,IE 203,,,"Cuma | 09:40 - 11:30
"
IE,246,A,Yöneylem Araştırması için Programlama,Mühendislik Fakültesi,6,İSMAİL BAŞOĞLU,UG Tam,IE 246R,CS 100 veya CS 101 veya CS 103 or CS 104,"Bu ders, öğrencilere Yöneylem Araştırmasında ihtiyaç duyulan hesaplama becerilerini kazandırır. Kodlamanın temelleri yeniden gözden geçirilir. Matematiksel modelleme, sezgisel ve simülasyon teknikleri işlenir. Öğrenciler, en son teknoloji ürünü ticari çözücüleri (CPLEX, GUROBI) çağırarak matematiksel modellerin çözümlerini görürler. Veritabanları ve sistem entegrasyonu gibi önemli kavramlar da gerçek hayat vaka analizleri ile ele alınmaktadır.","Salı | 08:40 - 11:30
"
IE,246R,A,Yöneylem Araştırması için Programlama - Uygulama,Mühendislik Fakültesi,0,İSMAİL BAŞOĞLU,UG Tam,IE 246,,,"Perşembe | 16:40 - 18:30
"
IE,246R,B,Yöneylem Araştırması için Programlama - Uygulama,Mühendislik Fakültesi,0,İSMAİL BAŞOĞLU,UG Tam,IE 246,,,"Cuma | 16:40 - 18:30
"
IE,300,A,Staj I,Mühendislik Fakültesi,2,DİLEK GÜNNEÇ DANIŞ,UG Tam,,SEC 201,This is the first of a series of two internship classes. It covers applications of industrial engineering in a workplace. The company should be selected such that industrial engineering problems can be observed. The minimum duration for IE 300 is 15 work days.,
IE,301,A,Yöneylem Araştırması II,Mühendislik Fakültesi,6,GÖKALP ERBEYOĞLU,UG Tam,IE 301R,MATH 215 ve IE 201,"The aim of this course is to introduce the most widely used nonlinear mathematical programming and dynamic programming methods and Markov chains. Topics covered in this course include nonlinear optimization in one and multiple variables, unconstrained and constrained nonlinear programming, dynamic programming, discrete- and continuous-time Markov chains.","Pazartesi | 14:40 - 17:30
"
IE,301R,A,Yöneylem Araştırması 2 - Uygulama,Mühendislik Fakültesi,0,GÖKALP ERBEYOĞLU,UG Tam,IE 301,,,"Perşembe | 13:40 - 15:30
"
IE,301R,B,Yöneylem Araştırması 2 - Uygulama,Mühendislik Fakültesi,0,GÖKALP ERBEYOĞLU,UG Tam,IE 301,,,"Cuma | 08:40 - 10:30
"
